ride_id;travel_date;travel_time;travel_from;travel_to;car_type;max_capacity
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11810;08/12/2017;09:40;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11811;08/12/2017;09:30;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11812;08/12/2017;09:20;Kisii;Nairobi;shuttle;11
11814;08/12/2017;09:10;Kisii;Nairobi;shuttle;11
11814;08/12/2017;09:10;Kisii;Nairobi;shuttle;11
11814;08/12/2017;09:10;Kisii;Nairobi;shuttle;11
11814;08/12/2017;09:10;Kisii;Nairobi;shuttle;11
11814;08/12/2017;09:10;Kisii;Nairobi;shuttle;11
11814;08/12/2017;09:10;Kisii;Nairobi;shuttle;11
11814;08/12/2017;09:10;Kisii;Nairobi;shuttle;11
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11815;08/12/2017;07:01;Kisii;Nairobi;Bus;49
11816;08/12/2017;09:00;Kisii;Nairobi;shuttle;11
11816;08/12/2017;09:00;Kisii;Nairobi;shuttle;11
11816;08/12/2017;09:00;Kisii;Nairobi;shuttle;11
11816;08/12/2017;09:00;Kisii;Nairobi;shuttle;11
11816;08/12/2017;09:00;Kisii;Nairobi;shuttle;11
11816;08/12/2017;09:00;Kisii;Nairobi;shuttle;11
11816;08/12/2017;09:00;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11817;08/12/2017;08:40;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11818;08/12/2017;08:50;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11820;08/12/2017;08:30;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11823;08/12/2017;08:20;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11824;08/12/2017;08:10;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11826;08/12/2017;08:00;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11827;08/12/2017;07:50;Kisii;Nairobi;shuttle;11
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11835;08/12/2017;19:06;Kisii;Nairobi;Bus;49
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11843;08/12/2017;07:40;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11844;08/12/2017;07:30;Kisii;Nairobi;shuttle;11
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11845;08/12/2017;19:05;Kisii;Nairobi;Bus;49
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11846;08/12/2017;07:20;Kisii;Nairobi;shuttle;11
11847;08/12/2017;19:04;Kisii;Nairobi;Bus;49
11847;08/12/2017;19:04;Kisii;Nairobi;Bus;49
11847;08/12/2017;19:04;Kisii;Nairobi;Bus;49
11847;08/12/2017;19:04;Kisii;Nairobi;Bus;49
11848;08/12/2017;19:03;Kisii;Nairobi;Bus;49
11848;08/12/2017;19:03;Kisii;Nairobi;Bus;49
11848;08/12/2017;19:03;Kisii;Nairobi;Bus;49
11848;08/12/2017;19:03;Kisii;Nairobi;Bus;49
11848;08/12/2017;19:03;Kisii;Nairobi;Bus;49
11848;08/12/2017;19:03;Kisii;Nairobi;Bus;49
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11849;08/12/2017;07:10;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11850;08/12/2017;07:00;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11866;08/12/2017;06:50;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11868;08/12/2017;06:40;Kisii;Nairobi;shuttle;11
11869;08/12/2017;06:30;Kisii;Nairobi;shuttle;11
11869;08/12/2017;06:30;Kisii;Nairobi;shuttle;11
11869;08/12/2017;06:30;Kisii;Nairobi;shuttle;11
11869;08/12/2017;06:30;Kisii;Nairobi;shuttle;11
11869;08/12/2017;06:30;Kisii;Nairobi;shuttle;11
11869;08/12/2017;06:30;Kisii;Nairobi;shuttle;11
11869;08/12/2017;06:30;Kisii;Nairobi;shuttle;11
11870;08/12/2017;06:00;Kisii;Nairobi;shuttle;11
11870;08/12/2017;06:00;Kisii;Nairobi;shuttle;11
11871;08/12/2017;05:00;Kisii;Nairobi;shuttle;11
11871;08/12/2017;05:00;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
11872;08/12/2017;06:20;Kisii;Nairobi;shuttle;11
6968;09/12/2017;07:00;Rongo;Nairobi;Bus;49
6968;09/12/2017;07:00;Rongo;Nairobi;Bus;49
6968;09/12/2017;07:00;Rongo;Nairobi;Bus;49
6968;09/12/2017;07:00;Rongo;Nairobi;Bus;49
6968;09/12/2017;07:00;Rongo;Nairobi;Bus;49
6968;09/12/2017;07:00;Rongo;Nairobi;Bus;49
6969;09/12/2017;07:14;Rongo;Nairobi;Bus;49
6969;09/12/2017;07:14;Rongo;Nairobi;Bus;49
6969;09/12/2017;07:14;Rongo;Nairobi;Bus;49
6969;09/12/2017;07:14;Rongo;Nairobi;Bus;49
6969;09/12/2017;07:14;Rongo;Nairobi;Bus;49
6969;09/12/2017;07:14;Rongo;Nairobi;Bus;49
6969;09/12/2017;07:14;Rongo;Nairobi;Bus;49
6970;09/12/2017;07:05;Rongo;Nairobi;Bus;49
6970;09/12/2017;07:05;Rongo;Nairobi;Bus;49
6970;09/12/2017;07:05;Rongo;Nairobi;Bus;49
6970;09/12/2017;07:05;Rongo;Nairobi;Bus;49
6970;09/12/2017;07:05;Rongo;Nairobi;Bus;49
6970;09/12/2017;07:05;Rongo;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6972;09/12/2017;07:12;Migori;Nairobi;Bus;49
6974;09/12/2017;07:06;Kijauri;Nairobi;Bus;49
6974;09/12/2017;07:06;Kijauri;Nairobi;Bus;49
6974;09/12/2017;07:06;Kijauri;Nairobi;Bus;49
6974;09/12/2017;07:06;Kijauri;Nairobi;Bus;49
6974;09/12/2017;07:06;Kijauri;Nairobi;Bus;49
6975;09/12/2017;07:07;Keroka;Nairobi;Bus;49
6975;09/12/2017;07:07;Keroka;Nairobi;Bus;49
6975;09/12/2017;07:07;Keroka;Nairobi;Bus;49
6975;09/12/2017;07:07;Keroka;Nairobi;Bus;49
6978;09/12/2017;05:00;Keroka;Nairobi;shuttle;11
6979;09/12/2017;07:06;Keroka;Nairobi;Bus;49
6979;09/12/2017;07:06;Keroka;Nairobi;Bus;49
6982;09/12/2017;09:50;Kijauri;Nairobi;shuttle;11
6982;09/12/2017;09:50;Kijauri;Nairobi;shuttle;11
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6983;09/12/2017;07:15;Migori;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6985;09/12/2017;07:04;Rongo;Nairobi;Bus;49
6990;09/12/2017;05:10;Keroka;Nairobi;shuttle;11
6990;09/12/2017;05:10;Keroka;Nairobi;shuttle;11
6990;09/12/2017;05:10;Keroka;Nairobi;shuttle;11
6990;09/12/2017;05:10;Keroka;Nairobi;shuttle;11
6990;09/12/2017;05:10;Keroka;Nairobi;shuttle;11
6990;09/12/2017;05:10;Keroka;Nairobi;shuttle;11
6990;09/12/2017;05:10;Keroka;Nairobi;shuttle;11
6992;09/12/2017;08:40;Kijauri;Nairobi;shuttle;11
6993;09/12/2017;08:30;Kijauri;Nairobi;shuttle;11
6994;09/12/2017;07:09;Rongo;Nairobi;Bus;49
6994;09/12/2017;07:09;Rongo;Nairobi;Bus;49
6994;09/12/2017;07:09;Rongo;Nairobi;Bus;49
6996;09/12/2017;19:06;Kijauri;Nairobi;Bus;49
6996;09/12/2017;19:06;Kijauri;Nairobi;Bus;49
6996;09/12/2017;19:06;Kijauri;Nairobi;Bus;49
6999;09/12/2017;19:05;Kijauri;Nairobi;Bus;49
7002;09/12/2017;07:08;Rongo;Nairobi;Bus;49
7002;09/12/2017;07:08;Rongo;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7003;09/12/2017;07:09;Homa Bay;Nairobi;Bus;49
7004;09/12/2017;06:40;Kijauri;Nairobi;shuttle;11
7005;09/12/2017;06:10;Kijauri;Nairobi;shuttle;11
7006;09/12/2017;06:30;Keroka;Nairobi;shuttle;11
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7007;09/12/2017;07:04;Homa Bay;Nairobi;Bus;49
7015;09/12/2017;07:10;Rongo;Nairobi;Bus;49
7016;09/12/2017;05:30;Kijauri;Nairobi;shuttle;11
7016;09/12/2017;05:30;Kijauri;Nairobi;shuttle;11
7017;09/12/2017;07:02;Kijauri;Nairobi;Bus;49
11726;09/12/2017;05:10;Kisii;Nairobi;shuttle;11
11727;09/12/2017;07:01;Kisii;Nairobi;Bus;49
11727;09/12/2017;07:01;Kisii;Nairobi;Bus;49
11727;09/12/2017;07:01;Kisii;Nairobi;Bus;49
11727;09/12/2017;07:01;Kisii;Nairobi;Bus;49
11728;09/12/2017;07:04;Kisii;Nairobi;Bus;49
11728;09/12/2017;07:04;Kisii;Nairobi;Bus;49
11729;09/12/2017;10:40;Kisii;Nairobi;shuttle;11
11730;09/12/2017;07:06;Kisii;Nairobi;Bus;49
11730;09/12/2017;07:06;Kisii;Nairobi;Bus;49
11730;09/12/2017;07:06;Kisii;Nairobi;Bus;49
11730;09/12/2017;07:06;Kisii;Nairobi;Bus;49
11730;09/12/2017;07:06;Kisii;Nairobi;Bus;49
